"country","subject","Unit","Date","Value"
"India","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",5478.682
"India","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",4908.9
"India","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",4491.067
"India","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",3339.652
"India","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",3761.161
"India","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",4239.698
"India","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",6357.536
"Indonesia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",2057.133
"Indonesia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",1892.769
"Indonesia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",1760.36
"Indonesia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",1669.8
"Indonesia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",1301.197
"Indonesia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",1414.957
"Indonesia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",1544.776
"Indonesia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",2225.234
"Iraq","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",420.752
"Iraq","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",374.037
"Iraq","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",350.13
"Iraq","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",328.414
"Iraq","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",255.672
"Iraq","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",290.298
"Iraq","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",302.128
"Iraq","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",472.387
"Ireland","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",206.76
"Ireland","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",197.113
"Ireland","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",195.272
"Ireland","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",206.986
"Ireland","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",177.993
"Ireland","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",193.497
"Ireland","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",208.444
"Ireland","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",209.813
"Islamic Republic of Iran","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",1314.236
"Islamic Republic of Iran","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",1238.771
"Islamic Republic of Iran","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",1147.73
"Islamic Republic of Iran","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",1113.691
"Islamic Republic of Iran","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",904.544
"Islamic Republic of Iran","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",985.326
"Islamic Republic of Iran","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",1075.934
"Islamic Republic of Iran","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",1250.008
"Israel","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",234.391
"Israel","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",220.413
"Israel","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",205.912
"Israel","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",200.541
"Israel","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",159.761
"Israel","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",174.188
"Israel","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",190.031
"Israel","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",245.748
"Italy","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",2056.086
"Italy","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",2005.486
"Italy","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",1947.713
"Italy","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",2045.417
"Italy","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",1845.662
"Italy","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",1944.206
"Italy","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",2029.532
"Italy","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",2043.446
"Jamaica","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",22.931
"Jamaica","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",22.157
"Jamaica","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",22.212
"Jamaica","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",22.825
"Jamaica","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",20.44
"Jamaica","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",21.673
"Jamaica","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",22.568
"Jamaica","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",23.234
"Japan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",4386.152
"Japan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",4316.984
"Japan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",4075.293
"Japan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",4281.198
"Japan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",3858.502
"Japan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",4044.392
"Japan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",4243.03
"Japan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",4530.286
"Jordan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",69.797
"Jordan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",66.662
"Jordan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",64.369
"Jordan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",60.567
"Jordan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",44.771
"Jordan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",49.881
"Jordan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",55.395
"Jordan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",72.934
"Kazakhstan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",343.915
"Kazakhstan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",313.45
"Kazakhstan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",288.599
"Kazakhstan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",283.028
"Kazakhstan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",210.653
"Kazakhstan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",240.358
"Kazakhstan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",268.715
"Kazakhstan","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",367.594
"Kenya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",111.31
"Kenya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",101.383
"Kenya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",92.207
"Kenya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",89.173
"Kenya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",72.753
"Kenya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",79.202
"Kenya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",87.78
"Kenya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",118.525
"Kiribati","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",0.157
"Kiribati","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",0.15
"Kiribati","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",0.149
"Kiribati","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",0.148
"Kiribati","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",0.13
"Kiribati","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",0.128
"Kiribati","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",0.142
"Kiribati","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",0.164
"Korea","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",1559.447
"Korea","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",1473.651
"Korea","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",1367.049
"Korea","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",1347.214
"Korea","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",1094.751
"Korea","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",1186.796
"Korea","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",1284.941
"Korea","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",1623.836
"Kuwait","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",247.17
"Kuwait","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",219.736
"Kuwait","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",222.355
"Kuwait","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",237.484
"Kuwait","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",188.472
"Kuwait","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",208.873
"Kuwait","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",227.279
"Kuwait","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",272.51
"Kyrgyz Republic","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",16.106
"Kyrgyz Republic","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",14.893
"Kyrgyz Republic","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",14.783
"Kyrgyz Republic","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",14.258
"Kyrgyz Republic","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",10.978
"Kyrgyz Republic","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",11.667
"Kyrgyz Republic","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",13
"Kyrgyz Republic","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",16.248
"Lao P.D.R.","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",26.229
"Lao P.D.R.","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",23.786
"Lao P.D.R.","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",21.732
"Lao P.D.R.","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",20.063
"Lao P.D.R.","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",14.725
"Lao P.D.R.","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",16.49
"Lao P.D.R.","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",18.256
"Lao P.D.R.","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",28.809
"Latvia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",41.131
"Latvia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",38.268
"Latvia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",38.307
"Latvia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",46.194
"Latvia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",36.073
"Latvia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",41.267
"Latvia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",46.596
"Latvia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",44.053
"Lebanon","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",72.014
"Lebanon","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",69.174
"Lebanon","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",63.277
"Lebanon","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",56.936
"Lebanon","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",43.518
"Lebanon","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",45.572
"Lebanon","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",51.183
"Lebanon","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",75.14
"Lesotho","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",4.553
"Lesotho","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",4.277
"Lesotho","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",4.003
"Lesotho","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",3.801
"Lesotho","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",3.072
"Lesotho","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",3.296
"Lesotho","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",3.548
"Lesotho","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",4.913
"Liberia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",2.978
"Liberia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",2.716
"Liberia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",2.529
"Liberia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",2.388
"Liberia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",1.712
"Liberia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",1.909
"Liberia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",2.21
"Liberia","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",3.282
"Libya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",69.323
"Libya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2010 12:00:00 AM",179.098
"Libya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2009 12:00:00 AM",168.473
"Libya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2008 12:00:00 AM",168.535
"Libya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2005 12:00:00 AM",134.33
"Libya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2006 12:00:00 AM",147.458
"Libya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2007 12:00:00 AM",161
"Libya","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2012 12:00:00 AM",144.299
"Lithuania","Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar)","Current international dollar (Billions)","1/1/2011 12:00:00 AM",68.197
